C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,1. Locate the player you want to select in the list below ,,,,,,,,
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) ,,,,,,,,
,,,,,,,,,,3. Paste the ID into the roster position desired ,,,,,,,,
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name ,,,,,,,,
,,,,,,,,,,5. You can create up to 500 lineups per file ,,,,,,,,
 ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,RW,Luke Witkowski (12322044),Luke Witkowski,12322044,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,0.77
,,,,,,,,,,LW,David Pope (12322086),David Pope,12322086,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,0
,,,,,,,,,,LW,Chris Terry (12322088),Chris Terry,12322088,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,0
,,,,,,,,,,RW,Givani Smith (12322090),Givani Smith,12322090,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,0
,,,,,,,,,,LW,Patrik Berglund (12322120),Patrik Berglund,12322120,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,1.33
,,,,,,,,,,LW,Remi Elie (12322144),Remi Elie,12322144,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0.5
,,,,,,,,,,LW,Matt Moulson (12322152),Matt Moulson,12322152,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0
,,,,,,,,,,LW,Martin Frk (12322158),Martin Frk,12322158,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,0.94
,,,,,,,,,,LW,Taylor Leier (12322172),Taylor Leier,12322172,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0
,,,,,,,,,,LW,C.J. Smith (12322186),C.J. Smith,12322186,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,1.41
,,,,,,,,,,LW,Filip Zadina (12322204),Filip Zadina,12322204,W/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1.94
,,,,,,,,,,D,Lawrence Pilut (12322386),Lawrence Pilut,12322386,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,1.54
,,,,,,,,,,D,Casey Nelson (12322398),Casey Nelson,12322398,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,1.31
,,,,,,,,,,D,Dylan McIlrath (12322416),Dylan McIlrath,12322416,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,2
,,,,,,,,,,D,Jonathan Ericsson (12322418),Jonathan Ericsson,12322418,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1.28
,,,,,,,,,,D,Trevor Daley (12322462),Trevor Daley,12322462,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1.57
,,,,,,,,,,D,Matt Hunwick (12322466),Matt Hunwick,12322466,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0.96
,,,,,,,,,,D,Brandon Hickey (12322496),Brandon Hickey,12322496,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0
,,,,,,,,,,D,Brian Lashoff (12322502),Brian Lashoff,12322502,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1.25
,,,,,,,,,,D,Libor Sulak (12322506),Libor Sulak,12322506,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1
,,,,,,,,,,D,Joe Hicketts (12322540),Joe Hicketts,12322540,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,DET,1.38
,,,,,,,,,,D,Matt Tennyson (12322544),Matt Tennyson,12322544,D/UTIL,2500,DET@BUF 03/28/2019 07:00PM ET,BUF,0.75
,,,,,,,,,,C,Greg McKegg (12321664),Greg McKegg,12321664,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1.36
,,,,,,,,,,C,Nic Dowd (12321666),Nic Dowd,12321666,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.42
,,,,,,,,,,C,Patrick Brown (12321690),Patrick Brown,12321690,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,C,Nicolas Roy (12321712),Nicolas Roy,12321712,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0.17
,,,,,,,,,,C,Clark Bishop (12321714),Clark Bishop,12321714,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0.88
,,,,,,,,,,C,Liam O'Brien (12321716),Liam O'Brien,12321716,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,C,Jayson Megna (12321734),Jayson Megna,12321734,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,C,Shane Gersich (12321746),Shane Gersich,12321746,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,C,Martin Necas (12321754),Martin Necas,12321754,C/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1.29
,,,,,,,,,,LW,Andre Burakovsky (12322004),Andre Burakovsky,12322004,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.71
,,,,,,,,,,RW,Travis Boyd (12322008),Travis Boyd,12322008,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.47
,,,,,,,,,,LW,Brock McGinn (12322010),Brock McGinn,12322010,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1.69
,,,,,,,,,,RW,Saku Maenalanen (12322036),Saku Maenalanen,12322036,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1.3
,,,,,,,,,,LW,Dmitrij Jaskin (12322060),Dmitrij Jaskin,12322060,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.35
,,,,,,,,,,RW,Warren Foegele (12322076),Warren Foegele,12322076,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1.26
,,,,,,,,,,RW,Chandler Stephenson (12322078),Chandler Stephenson,12322078,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0.96
,,,,,,,,,,RW,Juuso Ikonen (12322114),Juuso Ikonen,12322114,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,RW,Riley Barber (12322116),Riley Barber,12322116,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,RW,Janne Kuokkanen (12322118),Janne Kuokkanen,12322118,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0.64
,,,,,,,,,,RW,Julien Gauthier (12322128),Julien Gauthier,12322128,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,RW,Devante Smith-Pelly (12322154),Devante Smith-Pelly,12322154,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.26
,,,,,,,,,,LW,Nathan Walker (12322182),Nathan Walker,12322182,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1
,,,,,,,,,,RW,Sergei Shumakov (12322192),Sergei Shumakov,12322192,W/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,D,Christian Djoos (12322394),Christian Djoos,12322394,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.1
,,,,,,,,,,D,Brooks Orpik (12322408),Brooks Orpik,12322408,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.52
,,,,,,,,,,D,Jonas Siegenthaler (12322444),Jonas Siegenthaler,12322444,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,1.42
,,,,,,,,,,D,Aaron Ness (12322486),Aaron Ness,12322486,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,D,Haydn Fleury (12322504),Haydn Fleury,12322504,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,1
,,,,,,,,,,D,Dan Renouf (12322510),Dan Renouf,12322510,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,D,Michal Cajkovsky (12322512),Michal Cajkovsky,12322512,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,D,Roland McKeown (12322516),Roland McKeown,12322516,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,D,Michael Fora (12322518),Michael Fora,12322518,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0
,,,,,,,,,,D,Trevor Carrick (12322520),Trevor Carrick,12322520,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,CAR,0.5
,,,,,,,,,,D,Lucas Johansen (12322522),Lucas Johansen,12322522,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,0
,,,,,,,,,,D,Tyler Lewington (12322534),Tyler Lewington,12322534,D/UTIL,2500,WAS@CAR 03/28/2019 07:00PM ET,WAS,3.5
,,,,,,,,,,C,Nate Thompson (12321652),Nate Thompson,12321652,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.12
,,,,,,,,,,C,Riley Nash (12321662),Riley Nash,12321662,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1.04
,,,,,,,,,,C,Matthew Peca (12321668),Matthew Peca,12321668,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.36
,,,,,,,,,,C,Lukas Sedlak (12321674),Lukas Sedlak,12321674,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1.01
,,,,,,,,,,C,Kevin Stenlund (12321684),Kevin Stenlund,12321684,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.5
,,,,,,,,,,C,Nick Suzuki (12321736),Nick Suzuki,12321736,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,0
,,,,,,,,,,C,Michael McCarron (12321744),Michael McCarron,12321744,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,0
,,,,,,,,,,C,Zac Dalpe (12321750),Zac Dalpe,12321750,C/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,2.5
,,,,,,,,,,LW,Brandon Dubinsky (12322030),Brandon Dubinsky,12322030,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1.26
,,,,,,,,,,LW,Eric Robinson (12322062),Eric Robinson,12322062,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.73
,,,,,,,,,,LW,Nicolas Deslauriers (12322064),Nicolas Deslauriers,12322064,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,0.9
,,,,,,,,,,RW,Dale Weise (12322070),Dale Weise,12322070,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.32
,,,,,,,,,,RW,Markus Hannikainen (12322072),Markus Hannikainen,12322072,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1.09
,,,,,,,,,,RW,Charles Hudon (12322082),Charles Hudon,12322082,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.33
,,,,,,,,,,LW,Paul Bittner (12322110),Paul Bittner,12322110,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0
,,,,,,,,,,RW,Kole Sherwood (12322122),Kole Sherwood,12322122,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.75
,,,,,,,,,,LW,Sonny Milano (12322176),Sonny Milano,12322176,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.69
,,,,,,,,,,LW,Nathan Gerbe (12322190),Nathan Gerbe,12322190,W/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0
,,,,,,,,,,D,Victor Mete (12322390),Victor Mete,12322390,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.49
,,,,,,,,,,D,Dean Kukan (12322424),Dean Kukan,12322424,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1
,,,,,,,,,,D,Scott Harrington (12322446),Scott Harrington,12322446,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,1.42
,,,,,,,,,,D,Gustav Olofsson (12322478),Gustav Olofsson,12322478,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,0
,,,,,,,,,,D,Gabriel Carlsson (12322480),Gabriel Carlsson,12322480,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.5
,,,,,,,,,,D,Tommy Cross (12322482),Tommy Cross,12322482,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0
,,,,,,,,,,D,Karl Alzner (12322490),Karl Alzner,12322490,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.22
,,,,,,,,,,D,Adam Clendening (12322546),Adam Clendening,12322546,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,CLS,0.75
,,,,,,,,,,D,Noah Juulsen (12322556),Noah Juulsen,12322556,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.98
,,,,,,,,,,D,Xavier Ouellet (12322558),Xavier Ouellet,12322558,D/UTIL,2500,MON@CLS 03/28/2019 07:00PM ET,MON,1.95
,,,,,,,,,,C,Riley Sheahan (12321636),Riley Sheahan,12321636,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1.49
,,,,,,,,,,C,Derek MacKenzie (12321678),Derek MacKenzie,12321678,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,C,Logan Brown (12321694),Logan Brown,12321694,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0.75
,,,,,,,,,,C,Juho Lammikko (12321696),Juho Lammikko,12321696,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1.08
,,,,,,,,,,C,Jim O'Brien (12321700),Jim O'Brien,12321700,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0
,,,,,,,,,,C,Vincent Praplan (12321724),Vincent Praplan,12321724,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,C,Maxim Mamin (12321728),Maxim Mamin,12321728,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0.64
,,,,,,,,,,C,Jean-Sebastien Dea (12321732),Jean-Sebastien Dea,12321732,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1.59
,,,,,,,,,,C,Filip Chlapik (12321748),Filip Chlapik,12321748,C/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,1.9
,,,,,,,,,,LW,Troy Brouwer (12322016),Troy Brouwer,12322016,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1.48
,,,,,,,,,,RW,Paul Thompson (12322084),Paul Thompson,12322084,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,LW,Nick Paul (12322094),Nick Paul,12322094,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,1.1
,,,,,,,,,,RW,Jonathan Davidsson (12322106),Jonathan Davidsson,12322106,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0
,,,,,,,,,,RW,Vitaly Abramov (12322112),Vitaly Abramov,12322112,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0.5
,,,,,,,,,,RW,Jack Rodewald (12322142),Jack Rodewald,12322142,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0.42
,,,,,,,,,,LW,Henrik Haapala (12322174),Henrik Haapala,12322174,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,RW,Darren Archibald (12322180),Darren Archibald,12322180,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,1
,,,,,,,,,,LW,Morgan Klimchuk (12322194),Morgan Klimchuk,12322194,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0
,,,,,,,,,,LW,Alex Formenton (12322198),Alex Formenton,12322198,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,1.61
,,,,,,,,,,RW,Drake Batherson (12322200),Drake Batherson,12322200,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,2.02
,,,,,,,,,,RW,Owen Tippett (12322206),Owen Tippett,12322206,W/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,D,Ben Harpur (12322396),Ben Harpur,12322396,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,1.37
,,,,,,,,,,D,Mark Pysyk (12322410),Mark Pysyk,12322410,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1.48
,,,,,,,,,,D,Josh Brown (12322422),Josh Brown,12322422,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0.97
,,,,,,,,,,D,Brady Keeper (12322440),Brady Keeper,12322440,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,D,Ian McCoshen (12322452),Ian McCoshen,12322452,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,1
,,,,,,,,,,D,Riley Stillman (12322492),Riley Stillman,12322492,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0.5
,,,,,,,,,,D,Cody Goloubef (12322498),Cody Goloubef,12322498,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0.8
,,,,,,,,,,D,Erik Brannstrom (12322528),Erik Brannstrom,12322528,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0.25
,,,,,,,,,,D,Andreas Englund (12322530),Andreas Englund,12322530,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,0
,,,,,,,,,,D,Julian Melchiori (12322538),Julian Melchiori,12322538,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,FLA,0
,,,,,,,,,,D,Maxime Lajoie (12322548),Maxime Lajoie,12322548,D/UTIL,2500,FLA@OTT 03/28/2019 07:30PM ET,OTT,2.1
,,,,,,,,,,C,Tanner Fritz (12321638),Tanner Fritz,12321638,C/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1
,,,,,,,,,,C,Adam Lowry (12321640),Adam Lowry,12321640,C/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.63
,,,,,,,,,,C,Par Lindholm (12321672),Par Lindholm,12321672,C/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.32
,,,,,,,,,,C,Seth Griffith (12321720),Seth Griffith,12321720,C/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,RW,Michael Dal Colle (12321990),Michael Dal Colle,12321990,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.19
,,,,,,,,,,RW,Leo Komarov (12321994),Leo Komarov,12321994,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.42
,,,,,,,,,,RW,Cal Clutterbuck (12322006),Cal Clutterbuck,12322006,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.65
,,,,,,,,,,LW,Matt Martin (12322040),Matt Martin,12322040,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.28
,,,,,,,,,,RW,Matt Hendricks (12322042),Matt Hendricks,12322042,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0.86
,,,,,,,,,,RW,Andrew Ladd (12322048),Andrew Ladd,12322048,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.81
,,,,,,,,,,RW,Jack Roslovic (12322052),Jack Roslovic,12322052,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.27
,,,,,,,,,,LW,Ross Johnston (12322054),Ross Johnston,12322054,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0.91
,,,,,,,,,,LW,Marko Dano (12322096),Marko Dano,12322096,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0.38
,,,,,,,,,,RW,Joshua Ho-Sang (12322104),Joshua Ho-Sang,12322104,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.15
,,,,,,,,,,RW,Travis St. Denis (12322124),Travis St. Denis,12322124,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,LW,Kieffer Bellows (12322126),Kieffer Bellows,12322126,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,LW,Nicolas Kerdiles (12322134),Nicolas Kerdiles,12322134,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,RW,Mason Appleton (12322140),Mason Appleton,12322140,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.21
,,,,,,,,,,RW,Steve Bernier (12322146),Steve Bernier,12322146,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,RW,J.C. Lipon (12322162),J.C. Lipon,12322162,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,LW,C.J. Suess (12322164),C.J. Suess,12322164,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,RW,Dennis Everberg (12322166),Dennis Everberg,12322166,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,RW,Stephen Gionta (12322168),Stephen Gionta,12322168,W/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0.6
,,,,,,,,,,D,Nathan Beaulieu (12322388),Nathan Beaulieu,12322388,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.7
,,,,,,,,,,D,Dmitry Kulikov (12322404),Dmitry Kulikov,12322404,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.22
,,,,,,,,,,D,Sami Niku (12322426),Sami Niku,12322426,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.16
,,,,,,,,,,D,Thomas Hickey (12322428),Thomas Hickey,12322428,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,1.68
,,,,,,,,,,D,Joe Morrow (12322448),Joe Morrow,12322448,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.3
,,,,,,,,,,D,Dennis Seidenberg (12322454),Dennis Seidenberg,12322454,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,D,Bogdan Kiselevich (12322456),Bogdan Kiselevich,12322456,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.05
,,,,,,,,,,D,Luca Sbisa (12322464),Luca Sbisa,12322464,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0.89
,,,,,,,,,,D,Cameron Schilling (12322500),Cameron Schilling,12322500,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1.38
,,,,,,,,,,D,Yannick Rathgeb (12322514),Yannick Rathgeb,12322514,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,D,Nelson Nogier (12322526),Nelson Nogier,12322526,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,1
,,,,,,,,,,D,Tucker Poolman (12322532),Tucker Poolman,12322532,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,WPG,0
,,,,,,,,,,D,Sebastian Aho (12322542),Sebastian Aho,12322542,D/UTIL,2500,NYI@WPG 03/28/2019 08:00PM ET,NYI,0
,,,,,,,,,,C,Colby Cave (12321642),Colby Cave,12321642,C/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.17
,,,,,,,,,,C,Kyle Brodziak (12321656),Kyle Brodziak,12321656,C/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.23
,,,,,,,,,,C,Justin Dowling (12321660),Justin Dowling,12321660,C/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,0.94
,,,,,,,,,,C,Brad Malone (12321676),Brad Malone,12321676,C/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0.58
,,,,,,,,,,C,Cooper Marody (12321718),Cooper Marody,12321718,C/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0.5
,,,,,,,,,,LW,Joseph Gambardella (12321992),Joseph Gambardella,12321992,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0.95
,,,,,,,,,,LW,Andrew Cogliano (12321996),Andrew Cogliano,12321996,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1.35
,,,,,,,,,,LW,Tobias Rieder (12321998),Tobias Rieder,12321998,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.36
,,,,,,,,,,LW,Valeri Nichushkin (12322012),Valeri Nichushkin,12322012,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1.24
,,,,,,,,,,RW,Brett Ritchie (12322028),Brett Ritchie,12322028,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,0.97
,,,,,,,,,,LW,Milan Lucic (12322032),Milan Lucic,12322032,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.16
,,,,,,,,,,LW,Jujhar Khaira (12322046),Jujhar Khaira,12322046,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.52
,,,,,,,,,,LW,Tyler Pitlick (12322050),Tyler Pitlick,12322050,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1.71
,,,,,,,,,,RW,Ty Rattie (12322058),Ty Rattie,12322058,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.5
,,,,,,,,,,RW,Joel L'Esperance (12322074),Joel L'Esperance,12322074,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1
,,,,,,,,,,RW,Jesse Puljujarvi (12322080),Jesse Puljujarvi,12322080,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1.34
,,,,,,,,,,RW,Erik Condra (12322102),Erik Condra,12322102,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1.42
,,,,,,,,,,LW,Tyler Benson (12322130),Tyler Benson,12322130,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0
,,,,,,,,,,RW,Ostap Safin (12322132),Ostap Safin,12322132,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0
,,,,,,,,,,RW,Denis Gurianov (12322136),Denis Gurianov,12322136,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,DAL,1.19
,,,,,,,,,,RW,Kailer Yamamoto (12322138),Kailer Yamamoto,12322138,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,1
,,,,,,,,,,RW,Patrick Russell (12322148),Patrick Russell,12322148,W/UTIL,2500,DAL@EDM 03/28/2019 09:00PM ET,EDM,0.67
